,tenure,age,cardmon,Spend_Amount,cardten,cars,carvalue,commute,creddebt,debtinc,employ,equipten,income,internet,lntollmon,lnwiremon,longmon,region,reside,townsize,region_2,region_3,region_4,region_5,townsize_2.0,townsize_3.0,townsize_4.0,townsize_5.0,gender_1,agecat_3,agecat_4,agecat_5,agecat_6,empcat_2,empcat_3,empcat_4,empcat_5,retire_1,inccat_2,inccat_3,inccat_4,inccat_5,marital_1,homeown_1,hometype_2,hometype_3,hometype_4,carown_0,carown_1,cartype_0,cartype_1,commute_2,commute_3,commute_4,commute_5,commute_6,commute_7,commute_8,commute_9,commute_10,commutecar_1,polview_2,polview_3,polview_4,polview_5,polview_6,polview_7,card_2,card_3,card_4,card_5,cardtype_2,cardtype_3,cardtype_4,cardtenurecat_2,cardtenurecat_3,cardtenurecat_4,cardtenurecat_5,active_1,ebill_1,ln_Spend_Amount
hometype_2,-0.08045183143201214,0.009747420707784657,-0.04426003267066977,-0.0579476820076475,-0.05627105966995688,-0.005177561328175523,-0.12253420485318553,0.0018737813777773994,-0.08089510600077235,0.008001751810976341,-0.01821916004429404,-0.0445758064520896,-0.13544612127686834,-0.009546458237043268,-0.03211114454476156,-0.02916689917689033,-0.06749195583978311,-0.02287307505676265,-0.09171422351461304,-0.010043234542340728,0.032449212127124046,-0.016775268828277304,-0.011037667940032836,-0.01173501045826208,-0.0004897478000009067,-0.002028760752896467,-0.01185451642754619,0.0009692013779350705,-0.01087808350440233,0.003983741387610069,-0.024493231173090595,-0.041559949722172626,0.04891930222339579,0.00883477953961403,-0.004043030144481115,-0.014133199574033427,-0.012801416279990487,0.09575643530078852,0.0348443717789203,-0.03560217683161062,-0.04790242484213152,-0.10054161115758377,-0.10940162786469179,-0.7243628821077716,1.0,-0.3128962897610079,-0.16646856427124995,0.07157874922802174,-0.0580070933618028,0.02600234823473775,-0.0244471223943811,-0.015130064343676367,0.017749860839872,0.0005248697106481412,-0.008170045100543961,0.0017489972683101844,0.010944330328285654,0.007919148915010811,0.001594615325676713,-0.013484788312421277,-0.007498037343395359,0.01063481833164196,-0.006427892116903171,-0.001396987872361494,-0.0016634311396209614,-0.006924287905435488,0.007900165957615588,0.02892391274209995,0.01264099608008275,-0.04108215887325804,0.022966664866089552,-0.018239917664224815,-0.0011639031916922224,0.007875442963715035,0.04586368527043457,0.03171359490375679,0.001423383634111672,-0.06315797899874326,0.0014152582521377616,-0.013283698092500759,-0.06487565677559748
hometype_3,-0.0022793573351905334,-0.03950162827654409,0.007831087284894145,0.03408258895354502,-0.0009619026896489292,-0.010183352098311733,0.018112227112155967,-0.00657648428871525,0.012631164823160509,0.008618791112178741,-0.039157860993399025,0.020382138283140616,0.008127180568250326,0.015890204027159953,-0.004820696384984785,0.01823788293108973,-0.006145906070194318,0.028885884433621053,0.055159954011821145,0.002227719736360738,-0.0304389729357715,0.030293489466766518,0.015708688534357765,0.0064045639728785055,0.011785160608370813,-0.027788802054542767,0.018577965395093675,-0.0005841807178709658,0.0018506960617405358,-0.008203979016981075,0.037640374414021176,0.0010467062199654394,-0.047569030209263445,0.008036795710296826,-0.008533421862827718,0.00630370846489544,-0.030365962748319954,-0.04300286108010625,0.0032361315784315055,0.010677314611475771,0.025616574799719984,-0.017259480733024,0.04774378654070425,0.2514801316552343,-0.3128962897610079,1.0,-0.11615354742521322,-0.013066014012040909,0.021710776322477556,0.027393746266448634,-0.01795857044939514,0.015933027489226773,0.011367017186792554,-0.018468040033213246,0.010685984405217912,-0.021691470843481494,-0.005129834360776968,0.0002725701656961475,-0.0035488448571188666,-0.0012644177625346644,0.002922083725187993,-0.001013081493861017,-0.00014306147534182573,0.002680809432622953,0.008134269158100787,-0.005662825402833196,-0.017693032307001404,-0.001762609038833872,-0.01592236199989948,0.013121604897775342,0.005149578488619374,0.016433790027014752,-0.003912061758988583,-0.004554697917814143,0.007253714100369196,-0.0034171259893385174,-0.006583546754094098,-0.0024022697940146334,0.0036212342190153194,0.009470910110962032,0.039039351368279046
hometype_4,0.02866156130511708,0.007334158038466856,-0.015551292307488258,-0.0027669454095239298,0.0023342045422929934,-0.005355318154260686,-0.035267587390626014,0.009997888254878844,-0.02091950925017244,0.018271853749804556,-0.0009021634196384655,0.02115790282453197,-0.04322915298920888,-0.0071229406554978334,-0.006580024990267115,-0.013652544266269911,0.019814453647769004,0.005764246564586843,0.020386290029599855,-2.0015437796788318e-05,0.00875338123259026,-0.0029323645700524382,-0.0004786166218284721,0.004712450338409771,-0.008381748376693645,0.0159891912158327,0.0002779084533204654,-0.006339864002217113,0.009315756373005983,0.017903831746703763,-0.008190906404339523,-0.015121236530384163,0.012177498123720711,-0.007395405334691752,0.029538485234874883,-0.019913276679017447,-0.00011624153609791967,0.05069245793229988,-0.01884577190649565,-0.006468968979172182,0.002971965198555738,-0.0396173488131524,0.031225077646652173,0.13937104880834333,-0.16646856427124995,-0.11615354742521322,1.0,0.010486925806055349,-0.016712594146654713,-0.0053215597316093235,-0.0016701225690115588,-0.007812912406678188,0.0030127935058078476,0.02320025235227019,-0.01999645938816933,-0.00512950175198083,-0.0021040735516029917,0.015821649532783155,-0.01762201680503875,0.0004731788386956498,-0.0065671239787038135,-0.018774990778230416,-0.005944168650528748,0.009225666181983904,0.006752131478432588,0.011265583159500407,-0.01974539122731414,-0.022854549397781827,-0.005680611430297003,0.013062758065656254,0.016642033275663812,0.01339582547377804,-0.008186597225295992,-0.012458879836213632,-0.012059665585848672,-0.004498668891522076,-0.00837808170016161,0.02596743062082737,0.0075246382521557105,0.011755287850904064,-0.0047602971291593734
carown_0,0.051137948334910206,0.15391574241235037,0.023867294760110385,-0.13355646986826122,0.04814039964269943,0.04041633199934083,-0.20549880548004093,-0.03521034879073127,-0.15765356465556335,-0.002438448157537941,0.06319749697925486,-0.03261225676786629,-0.2503308678611153,-0.02993533612587595,-0.02036455796797276,-0.02611004222970882,0.04638884414607586,-0.01617116284219503,-0.050985811104045625,-0.013873282691107743,0.034176698712577794,-0.038545432595991795,-0.004654586250303526,-0.00015483188003692652,0.01412027120136029,-0.012660919899911603,-0.015857363646291256,0.0017578953508132465,-0.002594245464586102,-0.03235078579626499,-0.10323188995865366,-0.08058062062310475,0.2295080131930216,-0.01486468367771681,-0.016143700085104244,-0.02229572475610443,0.05814940655436592,0.3247932105576844,-0.0320338892544584,-0.11403465504021598,-0.132875146849609,-0.11758586871822062,-0.009482672951476328,-0.05544022373407406,0.07157874922802174,-0.013066014012040909,0.010486925806055349,1.0,-0.7372758985817376,0.08276073272332204,0.004266684590981749,5.485707817464558e-05,-0.02812444177458022,0.01889546484472582,-0.01663309194290927,-0.006026583679700642,-0.02048104762204351,-0.019499898542152,3.869222738619872e-05,-0.017269777253399787,0.05434000096921698,0.0023874571619567886,0.022092416404587787,0.003517252578204329,0.0075508062771503775,-0.04331512684844601,0.00947596643682014,0.058950564711400054,0.005418807324622004,-0.04896505436053649,0.035338343399928834,-0.005448247503035714,-0.0023510348456086357,-0.0004375003896944777,-0.013606207264918506,-0.04054834122983535,-0.009316308464891239,0.04626984646904679,-0.032096521692578754,-0.03153486654077549,-0.1520555685125883
carown_1,-0.04612393431445029,-0.12529557888290152,-0.006869117876276178,0.09875295048310535,-0.03293765811290929,0.33827702666423703,0.4316876500765101,-0.1918220877912092,0.14150778979434397,0.00799321451554986,-0.055613483777869635,0.018084420733391518,0.22126663117721418,0.021945927982304287,0.01256894408359453,0.007921421885766862,-0.03578748195528731,0.019203695663491865,0.03375574953155082,0.017248116514917134,-0.02525997260486849,0.021629962300034913,-0.0018644726590864504,0.01378130614682674,-0.025071691013249246,0.02143145641953472,0.01590722321522781,0.0005112895413925748,0.007910462961728974,0.03034574798813684,0.08150810791559147,0.07571123725434475,-0.19507888842331697,0.00844424458902663,-0.00010904507825372941,0.02333425292402685,-0.04228444126236061,-0.26469964547274766,0.01691491741666585,0.0921763741575921,0.11736710402392149,0.11061499685706846,0.006704733459790252,0.03871426993168982,-0.0580070933618028,0.021710776322477556,-0.016712594146654713,-0.7372758985817376,1.0,0.13906516032065155,0.19881268397905205,-0.05064230754401846,-0.05721275643959929,-0.11021793953829422,-0.06269119787759864,-0.051778466805148804,-0.006439716208696844,-0.08714263688687984,-0.029248520484522054,-0.053907846000874914,0.26785503146923256,0.008957399491494988,-0.008348117806256104,0.007858378167418705,-0.023277911358832,0.02012146192130926,-0.0024882208318005535,-0.048290591569486174,0.0011114320916975995,0.05493943297529702,-0.026971483392953296,-0.00035163595744298545,0.016638232223548776,-0.007787748441664094,0.026212197373820027,0.02192084413698585,0.014369303580018955,-0.046290697555381455,0.02556010569669847,0.018950630619396044,0.11494755834670325
cartype_0,-0.00936825529433434,-0.007490919643770125,-0.0009788992095731348,-0.02610287848259762,-0.0010107694726152452,0.15821037663374518,0.05625452389117686,-0.09487678539310812,-0.021165729907510134,-0.012272820614126467,-0.007681878992302077,-0.008271066963827093,-0.051596722455944675,-0.0026276186682066605,-0.004136166257338888,-0.01611766530400612,-0.0004294788117335184,-0.0014689693183217107,0.007037605454709919,0.022506414482410576,0.007930691664906727,-0.007791811762878442,-0.0049300798974788495,0.004223542685664623,-0.01909064400569109,0.0334818200857235,-0.01810104029469855,0.024678653084221815,-0.007012238514577555,-0.01725068241346078,-0.0074202591399548865,-0.0024409183862181298,-0.0004929016553284281,-0.039455589705150756,-0.004839638267536319,-7.075483539089086e-07,0.0017739679286633131,0.020869390968606488,0.0050637562063033745,0.002407972675427258,-0.04692602440891652,-0.02056737297957443,-0.0090137396933524,-0.03150346877710459,0.02600234823473775,0.027393746266448634,-0.0053215597316093235,0.08276073272332204,0.13906516032065155,1.0,-0.8191405926112104,-0.015614762698597911,-0.047592529157770215,-0.059619805081180824,-0.04067202086926312,-0.034928141478232075,-0.009973574026347012,-0.040691761261421884,0.00890758181862496,-0.018605973798712032,0.13769532157399061,0.006126226233767139,0.0054276722182252934,0.020521320742600994,-0.01934698485400291,-0.007064395419951791,-0.00412649848904118,-0.007773551938319189,0.01233284970165869,-0.025124846559875222,0.03111691452666747,0.012422554861354594,0.012074942673981789,-0.024341247576604292,0.02523908886270579,-0.01969959310581024,0.020395229472945375,-0.02682296051746325,0.008255457171879945,-0.01790097136471731,-0.02823158216886792
cartype_1,0.006429184365250688,0.010519600697349495,0.012527331227611916,0.014774167365241756,0.007468424215043377,0.16954416325557564,0.17279791745698544,-0.10003050402002975,0.02976262272584625,0.017560056670043345,0.0052625617066833046,0.00019166236875812695,0.06227565571787402,-8.712251136726064e-05,0.0002138404441113123,0.003892010201275696,0.0030796649106957204,0.0064846646941266765,-0.01488965258378544,-0.01758925397398984,-0.0050259219959334035,-0.0015378389100614489,-0.00013379128832358364,0.0078066983447811905,0.00744472563870919,-0.02401161515444927,0.02048787374891817,-0.023001469434926567,0.012096537638483161,0.02020552039585848,0.0031943857767628174,0.009795332683269854,-0.0022962984279893644,0.03605252004754066,-0.007150578528181677,0.004138206187952264,0.0038137260598051417,-0.014848291079650465,-0.013786249674161135,-0.005219711816656099,0.052578904777945204,0.031466549428185504,0.007959165780852128,0.024849759114624923,-0.0244471223943811,-0.01795857044939514,-0.0016701225690115588,0.004266684590981749,0.19881268397905205,-0.8191405926112104,1.0,-0.028971830221147063,-0.02348404129895076,-0.023495734495713884,-0.02678065208395126,-0.015091271211447047,-0.010785571271988622,-0.05044410512046098,-0.03470463996156741,-0.0416315375770205,0.13826878542431975,0.003518639146091662,0.003488657725408364,-0.011053657926124102,0.00443835261567099,-0.007116184902829862,0.00893304287687236,0.008681425165912469,-0.007390675804975095,0.03754134696310186,-0.02893123829400572,-0.016786923294185133,0.000833020717043841,0.01721847025233301,-0.012225505228156724,0.009183158664090986,-0.014650148307301233,0.02019584538754984,-0.009407331721726081,0.011407852770318168,0.017549007688448325
commute_2,-0.0010884874882364321,0.0035883378824031168,-0.027633897236253528,0.009499846293981748,-0.016237809289488602,-0.09511727328650513,-0.04799882541389816,-0.03649762143519759,0.01835206546625895,0.0035408647178755094,0.01281902477435198,-0.01793872940785793,-0.007316482295684828,-0.022164758238099675,-0.013426378323772506,-0.007057119645635243,-0.00476513804519705,-0.021308000804765498,0.0004281925743643623,-0.03295342636766988,0.015355693728452217,0.009888515263269759,0.011913565310184468,-0.03617198226481604,0.012444969431784634,-0.0003651370704803407,-0.013707796498847596,-0.025332019855243176,-0.004743901451542744,0.0003673604191014868,-0.019739142119209283,-0.018617365077277476,0.02609165660359688,0.000946759590756806,-0.023808405755294602,-0.00997842406131513,0.01751469533586955,0.026181195560174876,-0.016631078044769567,-0.023613865466230247,-0.014942425684774429,0.016305632189224383,0.008006381115787208,0.006326858733742728,-0.015130064343676367,0.015933027489226773,-0.007812912406678188,5.485707817464558e-05,-0.05064230754401846,-0.015614762698597911,-0.028971830221147063,1.0,-0.02516596549505223,-0.038333382381985213,-0.025481756888444774,-0.009469849828786561,-0.010696388912710486,-0.03658431955004731,-0.007124524175598754,-0.01785630552751469,-0.10742257164889095,0.010772670400662878,0.02026278710616763,-0.018289273331815004,-0.015376657542365928,0.003060225705226762,-0.013295787098014364,0.002462270508145124,0.009413041578748296,-0.024664855445182828,-0.011977259579100496,-0.006561142372264988,-0.002641068746619308,0.025000868100769843,0.0028401128813176153,0.006120321823759928,0.006162706998414346,-0.010108549229204525,-0.009267799880931937,-0.022904702720498448,0.0048756179496829075
commute_3,0.011590596664905932,0.019033935021197535,-0.0005696875065829158,0.00932911712655531,0.00023623541243195982,-0.2137476327709351,-0.03607143499703956,0.00034685695953794865,0.028342339300344115,-0.003096176193783573,0.016841075664056092,0.00741971301894067,0.008443943056525939,0.012369034159943117,0.024835706637547198,0.016657292402817894,0.0047453268876625375,-0.039056228178236445,-0.004544706732421854,-0.08680515722044825,0.011257250916473484,0.008103375048885893,0.008612586907102648,-0.047468835792168415,0.03788760861466597,-0.02976503813986892,-0.04180993280050708,-0.048137010271102364,-0.01283769649546678,0.009558077767185527,-0.004143984158923446,-0.020908070508883093,0.028969595096236856,-0.009235246098768168,-0.006685298916210942,0.011292090559155607,0.010202485294361923,0.01306104152464121,-0.02303762555499258,0.005676303396260691,0.004164489964615635,0.007472024333498132,0.0005793411027746833,-0.02413654614558799,0.017749860839872,0.011367017186792554,0.0030127935058078476,-0.02812444177458022,-0.05721275643959929,-0.047592529157770215,-0.02348404129895076,-0.02516596549505223,1.0,-0.0955049612550447,-0.06348602844619529,-0.02359347348942383,-0.026649310475598667,-0.09114729262219387,-0.017750257427607663,-0.04448774570867794,-0.2478184075304994,0.008334774119160372,0.007826308390819822,-0.021844145051405403,0.005125859929399648,0.01873325029013035,-0.007011592408346744,-0.008971351543687162,0.0023849430180882814,-0.004395905404838602,-0.012981465162462309,-0.008290231425456134,0.0016376726195310226,-0.006529870607648063,-0.03388171120170457,0.012687173180727498,0.002587635170728457,0.01409998997578676,-0.016113710999366728,0.010977761150661569,0.01395060110735393
commute_4,0.018995324700401956,0.015405994060385463,-0.005845839350962817,-0.02312865570646072,-0.0013793964878935877,-0.2852595318871651,-0.08359696822005268,0.13956533170498123,-0.0521652615088253,-0.035538719368110545,0.013652759585793635,-0.0012974282336238653,-0.03693076933185858,-0.007769685704297103,0.009760100912472832,0.006377753607456999,0.00718315308097074,-0.0071357890505056405,0.0016249928989367016,0.026756607296732876,0.009982036286847589,-0.0005714766006233843,-0.02081536801544606,0.006796068296632798,-0.01342308561060151,0.03867325890121013,-0.006118729472849279,0.013036698552524314,-0.0009442452574854493,0.016605726667609455,-0.012850763684848126,-0.03206250049184568,0.03570649551363209,-0.019605664332610247,0.018339369715255797,-0.012285144302067475,0.00982937257310892,0.024171400064091877,0.026013869193769346,-0.0346432723665131,-0.011698522397028743,-0.026545760092207604,-0.009530170184189283,0.01020419657556679,0.0005248697106481412,-0.018468040033213246,0.02320025235227019,0.01889546484472582,-0.11021793953829422,-0.059619805081180824,-0.023495734495713884,-0.038333382381985213,-0.0955049612550447,1.0,-0.09670339112639803,-0.03593812608410011,-0.04059284786343889,-0.1388376703391797,-0.02703760384178007,-0.06776476618385845,-0.3321474890602919,-0.007494822217921983,-0.006557415835196113,0.02512850293487309,-0.01789479148211183,-0.008119392859819372,-0.022738710128147255,0.017535019123810752,-0.003375357968442633,-0.021254743603966588,0.02234424234647779,-0.010577484079115369,0.008807220322553653,-0.009711963826352345,0.011899140931116601,-0.00033446904739908536,-0.008926236096538444,0.012543434366891445,0.007332882382910605,0.005847332867450614,-0.021566362351622202
commute_5,-0.013599063850363998,-0.007877794564772028,-0.012862630151450602,0.005409699553633783,-0.008258877907919853,-0.20293008491077094,-0.05158445970607302,0.185198284579098,0.0005266493297306411,-0.004528454829331844,-0.01452832174174786,-0.019406417802671962,-0.005250187823529167,0.0015761968907900257,-0.022090424428685067,-0.011883277938059156,-0.01602949935250119,-0.0014307858653471164,0.016250837483876762,0.03498597257888398,-0.008617259671434974,-0.007507944642356357,-0.004989483220724189,0.008248377045920862,-0.0006171383095232712,-0.016955920865215114,0.036172063878402265,0.015752871581281518,0.0032118173387359317,-0.017397597116197105,-0.0035337351482490594,-0.00035040375035136454,0.0010094582107696211,0.021210753964722703,-0.022240400758781618,-0.0010051642900085439,-0.003114500186453477,-0.006095173701083458,-0.007941427308183717,0.007468673288425532,-0.003145424498056147,-0.006916222427105921,-0.0017146727926474477,0.008450451738765269,-0.008170045100543961,0.010685984405217912,-0.01999645938816933,-0.01663309194290927,-0.06269119787759864,-0.04067202086926312,-0.02678065208395126,-0.025481756888444774,-0.06348602844619529,-0.09670339112639803,1.0,-0.023889532699615745,-0.026983715403938267,-0.09229104093366014,-0.017972993905857573,-0.045045993601416666,-0.23207991116656657,0.008568616685852957,0.0054510963883817685,-0.01177254391512025,-0.002054254399195634,0.004670396972008573,-0.007712461687830412,-0.012260893699507669,-0.0009435585247139298,-0.00033631811497968387,0.010292901109681936,-0.0018587780720342158,0.023372153641537198,-0.004068503448646549,0.013073426586329004,0.003096046024670365,-0.02165415627944017,0.005045521694274212,-0.0062808449217468245,0.0030352000233781467,0.0006064444574287247
commute_6,-0.004161962238555457,0.008541620245034024,-0.007450230220810272,-0.008099296959790326,-0.004464844842878866,-0.08521165602018788,-0.032799040875838445,0.10317330066518116,-0.0007141292535821676,0.00634046487803137,-0.0006061764728503754,0.012943320862266124,0.0025885390062893076,-0.0011561406730401591,-0.003228664143704209,-0.011970466967442661,0.00016775587016761828,0.02400876322935555,-0.004003044373965824,0.028173490358012195,-0.004054964086501582,0.016971204398546522,-0.0027163506224027498,0.01570280407343741,-0.001170101917025361,0.022330922613437866,-0.02012471082310022,0.03238520722501095,-0.0006784290610958494,-0.010390325025179682,0.0012278693000118861,0.0024303123604071815,0.008368347312072949,0.00814979507392954,-0.0190688845283402,0.0007095450361305609,0.010285687222730416,0.0030524613869833983,-0.025946014504857506,0.020726342615548288,-0.02368752307213258,0.021077222738668792,-0.000552070651703654,0.001319693540914976,0.0017489972683101844,-0.021691470843481494,-0.00512950175198083,-0.006026583679700642,-0.051778466805148804,-0.034928141478232075,-0.015091271211447047,-0.009469849828786561,-0.02359347348942383,-0.03593812608410011,-0.023889532699615745,1.0,-0.01002802647465187,-0.03429835321050643,-0.006679349230403806,-0.016740556652407323,-0.09575641929581516,-0.009611941676392398,-0.017720433685617147,-0.0011267783483295743,0.006382692126962066,0.014766010403482632,0.004005666479386083,-0.014717635957035525,0.007220347304811451,-0.00882594823449997,0.01076410506571159,0.010307473576003895,-0.000304075323187228,-0.010298819292906538,-0.00829851265891039,0.017956178731176033,-0.0006639816154286688,-0.0029553155707562713,-0.0064564272570310395,0.0074670133524488555,-0.0007692856086183028
commute_7,-0.02168192387379523,0.004231955045259228,-0.004054662188112616,-0.016498334571053312,-0.014130061504730186,-0.0895884609488996,-0.020043685424387007,0.15533266015322925,-0.014413738749989075,-0.02046054764490638,0.0015694750362932083,0.009448474001770228,-0.0009499569170365673,0.020749753425965804,-0.004217065156282351,0.002752940833499837,-0.014967613504039206,0.029305967137578416,0.0015702572181306835,0.04733616589285252,-0.010205839641509343,0.02736679784436163,0.010497746667722579,0.007045115003384689,-0.00811329857145644,0.009082544831608011,0.032283262408877765,0.01916082321093177,-0.05018045306257436,-0.004969846724087665,0.010231951093932238,0.011657709161044905,-0.009096091737078574,-0.005442490123772092,0.010381754427226466,-0.008333572834287472,0.0013066418611597755,-0.006781071479997869,0.011381789960904684,-0.002018034492423496,-0.007233448981001653,-0.0021469210761658093,-0.010998049631895124,-0.00888476413836753,0.010944330328285654,-0.005129834360776968,-0.0021040735516029917,-0.02048104762204351,-0.006439716208696844,-0.009973574026347012,-0.010785571271988622,-0.010696388912710486,-0.026649310475598667,-0.04059284786343889,-0.026983715403938267,-0.01002802647465187,1.0,-0.038740690891406075,-0.007544461458621186,-0.01890880085818368,-0.10593839827752052,-0.022888934171254288,-0.007757645645074268,0.014338566882379432,-0.01489366206771337,0.028215175567771828,0.0005379201052980179,-0.0042449362469022785,-0.006407916302702142,0.016920888513649215,-0.013788040138632192,-0.00395613410068133,0.017179973962877366,-0.009245057146203859,-0.012597520860711533,0.016490441737084836,0.023236612078274963,-0.02791544360276127,0.01487349314369056,0.0019079647990458465,-0.011842300982360962
commute_8,0.0035656198999439535,-0.02178101394273815,0.005410677887480751,0.00460062967172685,0.010615442014217564,-0.27997956594988277,-0.06026315143139482,0.6639695211853107,-0.021018335970071432,0.010193372796265789,-0.025805331859547136,0.027051076132887285,-0.014679126493044346,0.0018179477291523569,-0.0030666392465280366,0.02303656446970576,0.008463751164048497,0.07886471891137559,0.02851814785503702,0.16101290767314316,0.0009117374265769665,0.004116149451566046,0.014149783933563705,0.05674317375203346,-0.029988038579643498,0.007881538641356035,0.06064731688501877,0.11719090532559656,-0.009465733801846656,0.023587143092067497,-0.0072022122930369276,0.011942193887478305,-0.028779353680865243,0.02482375282397301,0.0027464725171089197,-0.007810025635603884,-0.01900615766715986,-0.007623976267410459,-0.002916511309720895,0.006389085179884103,-9.251143441810465e-05,-0.013852762869056524,0.022521534609299617,0.0137664747860087,0.007919148915010811,0.0002725701656961475,0.015821649532783155,-0.019499898542152,-0.08714263688687984,-0.040691761261421884,-0.05044410512046098,-0.03658431955004731,-0.09114729262219387,-0.1388376703391797,-0.09229104093366014,-0.03429835321050643,-0.038740690891406075,1.0,-0.025803941039132708,-0.06467281795279274,-0.32016174081250964,-0.0035627549286390272,0.010847264868779821,-0.014070369422507596,0.013839718438002326,-0.0027106714325025134,0.02363257262754797,-0.004169197068688184,0.0023311181117561565,0.005266072321132562,-0.00027430773712818754,0.004037641555265045,-0.01874526234641499,-0.006334727140973623,-0.020070284250875,0.004586308469122855,0.0248400229318238,-0.008810377455955375,0.01545483712592011,0.007924762982292964,0.004037512266797157
commute_9,-0.013031567405502827,-0.013506936583649631,-0.010551645078018179,-0.006264298268781265,-0.016392988572346417,-0.0528797545890353,-0.01952128952682368,0.155144112875146,-0.020850624237746983,-0.016879848488603452,-0.014931244322403829,-0.025591545009448897,-0.010824195166296093,-0.02345991647097143,-0.004621460010312147,-0.014074262517279031,-0.012867531822476389,0.055778307299242706,0.006550626506558601,0.09908845446189075,-0.01402677261649889,-0.014267929911951707,0.015584995498081318,0.04818362772100005,-0.029537940053671552,-0.03337000202448804,0.005379744146027758,0.12110113246441778,0.013667583900924379,0.011363804572683604,-0.0073241942920626,0.006815002816498715,-0.023107743776306398,0.007345535424593528,-0.013204541933437225,0.005455538270666488,-0.004569140896464836,-0.021504078356663542,0.011907648328808852,-0.001479647383540179,-0.002107861926058141,-0.00979699243160884,0.005647123926030486,0.01327009535506252,0.001594615325676713,-0.0035488448571188666,-0.01762201680503875,3.869222738619872e-05,-0.029248520484522054,0.00890758181862496,-0.03470463996156741,-0.007124524175598754,-0.017750257427607663,-0.02703760384178007,-0.017972993905857573,-0.006679349230403806,-0.007544461458621186,-0.025803941039132708,1.0,-0.012594550361348775,-0.04236334667231881,-0.018158565316863152,0.014291908943687665,0.0377464599931744,-0.025651845501202666,-0.01677541946713835,-0.009377889504728837,0.031227977191343688,-0.006639280787077014,-0.030188582981617126,-0.001579687732937083,0.018346922061998967,-0.021471445300973942,-0.008490352784956296,0.005782853921500513,0.023762030540166793,-0.0038546466000504535,-0.01565156491986628,-0.026431561402966985,-0.022105721931497145,-0.00786710837123031
commute_10,0.001771868022611134,0.022029398332269027,0.023085783269792694,-0.010281324182430268,0.012695348955088094,-0.1580296913201249,-0.02664798802670812,0.4536057630159732,0.003964767628459111,0.006538171167146255,0.024387095574709514,-0.007639685398709844,0.004579902712529179,0.0035747303990255382,0.01289761809607535,-0.0058222363018688925,0.013179193615965958,-0.03366523906382467,-0.004019824464365259,-0.0677525165096343,-0.010025735940117278,0.012492981441224236,0.007177815405649219,-0.03859192010222393,0.01406861311701636,-0.026380299847150734,-0.006853520842588793,-0.051870850593152586,0.01381712214636875,-0.01614672882175482,-0.0118714064432106,0.00934760386116565,0.017904306298599165,-0.005764819323162125,0.009931245898917897,-0.011840915651694175,0.022922822478498164,0.030830081259994663,-0.024172551885204716,0.004122379157741402,0.010738580109103342,0.005449545504319952,0.0012304741552304724,0.006423272281747148,-0.013484788312421277,-0.0012644177625346644,0.0004731788386956498,-0.017269777253399787,-0.053907846000874914,-0.018605973798712032,-0.0416315375770205,-0.01785630552751469,-0.04448774570867794,-0.06776476618385845,-0.045045993601416666,-0.016740556652407323,-0.01890880085818368,-0.06467281795279274,-0.012594550361348775,1.0,-0.18378006671425456,0.006807782908753353,0.009730652461490926,-0.009833257748517656,-0.007051346632175301,0.006836518251157358,-0.005641090909698749,-0.0031084853914960776,0.01163721684008211,0.0022882194696322495,-0.004634250596648181,0.0054447322918645315,0.00678774039974951,-0.03090823734762041,0.012636209851523614,-0.010012817616968546,-0.0007939963451066264,0.00013819964591939285,0.010945530428847087,-0.01787630223350197,-0.013569118555695172
commutecar_1,0.0016007490188271322,-0.013161730265959582,0.01007674551221062,0.011929661791807048,0.008882666737203528,0.6518766219765142,0.20480875698871168,-0.6638644815953031,0.03410322701622837,0.02855896567318702,-0.0007471717109232962,-2.275121855724174e-05,0.037195181162755886,-0.010536066023570219,0.0064972989598172815,-0.009799120348830504,0.007629912603558798,-0.011979247969100949,-0.0051321419538545975,-0.03207229839812893,0.006861836170909155,-0.009667614809048194,-0.018352803417302773,0.0060092642911500375,-0.013253122200140792,-0.003171683570006599,-0.007846980844386101,-0.019495791215495793,0.031083304410783552,-0.003743520607065714,0.013220717961295614,0.033746284138642474,-0.0367635363444418,0.003813569902473251,-0.006800184656316221,0.004717597518534508,0.004433319372009738,-0.024278226663314244,0.004318532339321661,-0.003073474203558158,0.025030748958996856,0.026166247805478986,0.010050277257441616,-0.007533290743595856,-0.007498037343395359,0.002922083725187993,-0.0065671239787038135,0.05434000096921698,0.26785503146923256,0.13769532157399061,0.13826878542431975,-0.10742257164889095,-0.2478184075304994,-0.3321474890602919,-0.23207991116656657,-0.09575641929581516,-0.10593839827752052,-0.32016174081250964,-0.04236334667231881,-0.18378006671425456,1.0,0.009057791970569018,-0.0069158756034960606,0.00836555358137684,0.01303353619185371,-0.021050179593217776,0.005291652735665896,0.010185417315320801,-0.00180552156690151,0.014904138762254524,-0.002940711329523912,-0.0016254345867019449,0.005428261751409813,0.017228035673410833,0.012433635994138801,-0.014960427108847823,-0.012670730012317846,0.007442425383365144,-0.011224179231637538,-0.006739730559181801,0.017333829083380416
